Doctor ID,First Name,Last Name,Gender,Hospital Affiliation,Specialization,Qualifications,State License Number,Contact Information,Availability,Permissions,Department,Biography,Ratings
b1182d23-5bf8-4676-9f12-a0e912011caa,Jill,Palmer,Other,Royal Liverpool University Hospital,Pediatrics,"MRCP, MSc, PhD",29265883,bernard82@begum-burgess.biz,Yes,Read-Write,Cardiology,"Impedit corporis expedita magnam. Beatae ullam facilis ratione aliquam ea. Maiores aut occaecati nesciunt aut facere.
Modi et nisi. Dolorem sequi rerum itaque accusantium ut.",4.796600473
2d8b5b41-590e-43da-986f-1721078548d7,Shaun,Williams,Female,Queen Elizabeth Hospital,Pediatrics,BSc,35397069,dennis30@brown.org,Yes,Read-Write,Psychiatry,Aspernatur facere itaque eum. Quisquam nihil ullam natus mollitia ducimus.,3.743218675
3b019fcb-f96d-4403-948c-93f3028d042b,Samuel,Hunt,Other,Queen Elizabeth Hospital,General Surgery,MBBS,70853520,colesvictor@hotmail.co.uk,Yes,Read-Only,Cardiology,"Ullam odit aut maiores libero. Veritatis explicabo quas expedita. Praesentium suscipit eaque optio necessitatibus minima atque unde.
Incidunt consectetur blanditiis. Velit atque officiis doloremque.",3.041954416
98ba0f0e-120d-4126-9da5-3b38d1aa6c5e,Catherine,Atkinson,Female,Manchester Royal Infirmary,Psychiatry,"MD, MRCP, MBBS",57189649,henry57@moore.com,Yes,Admin,Pediatrics,"Dignissimos error voluptas quo laboriosam. Adipisci nemo doloremque inventore vel.
Earum praesentium vitae ratione. Blanditiis illum esse vitae maxime molestiae.",3.393887238
00d3d1af-353e-4c86-a4ae-ba79e4b82987,Kerry,Morris,Female,St Mary's Hospital,Psychiatry,"PhD, MD",82307137,anthonymiller@outlook.com,Yes,Read-Only,Neurology,Quo sit alias similique magnam. Dicta et dolorem neque omnis quos. Ut dolor at voluptatibus.,1.195915976
bb6b0095-ac7b-4ab2-a8b5-6f85346d2b7e,Katy,Smith,Other,Royal Liverpool University Hospital,Orthopedics,MBBS,49440954,billywalker@jones.net,Yes,Read-Only,Psychiatry,"Ad esse nulla ad nulla. Cupiditate molestias quidem perferendis reiciendis distinctio.
Perferendis harum praesentium excepturi cupiditate.
Dolorem itaque soluta sapiente.",4.209408802
bf7b68ae-1f89-41b6-a6a1-a40bf031f4b9,Roger,Harrison,Other,Queen Elizabeth Hospital,Neurology,"MSc, MBBS, BSc",10907021,smithadam@richards.com,Yes,Read-Only,Orthopedics,"Quibusdam quis aliquid corporis sit. Impedit delectus totam quasi architecto. Explicabo vero molestiae a.
Facere incidunt corrupti maxime sed veniam voluptatem eligendi. Officiis amet eum.",2.95994601
b080e003-5e7f-403c-8b13-47f601d6d903,Emma,Steele,Other,Royal Liverpool University Hospital,Pediatrics,"MBBS, MD",4411139,hpatel@yahoo.co.uk,No,Admin,Surgery,"Voluptatum voluptate temporibus explicabo ea repellendus modi id. Dolorum sed hic veniam magni.
Animi officiis debitis in. Eveniet veniam voluptatibus alias.
Expedita officiis quaerat sequi.",4.356800389
3b9cea95-9ad7-458f-aecb-325b064f768d,Bethan,Pearce,Other,Royal Liverpool University Hospital,Cardiology,"PhD, MBBS",90559970,hollandabdul@payne.co.uk,Yes,Admin,Neurology,Vero sequi sit quod vitae odio. Pariatur iste consequatur id officiis laborum nobis. Tempora ducimus omnis harum fugiat ipsa facere.,1.783461427
743c7e9d-2fde-4035-a452-bc39dbf2eed1,Gerard,Hodgson,Female,Manchester Royal Infirmary,General Surgery,"PhD, MBBS",89764903,martinedward@moore.co.uk,Yes,Read-Only,Pediatrics,"Temporibus consequatur unde. Maiores ducimus hic officia.
Veniam exercitationem quibusdam aliquid animi commodi.",3.014543908
b51d70d8-582d-4972-ba08-9ca81cc5a8a0,Lydia,Scott,Male,Queen Elizabeth Hospital,Cardiology,"PhD, MBBS",55526360,umann@hotmail.co.uk,Yes,Read-Write,Psychiatry,Cumque ad recusandae sequi adipisci perspiciatis iusto. Expedita accusantium iusto quasi officia.,3.857754731
0726d44a-2152-43c7-821a-a15ef58c43ce,Kimberley,Gallagher,Female,St Mary's Hospital,Pediatrics,PhD,4983429,chloeyoung@wong-hill.com,No,Read-Only,Cardiology,"Consectetur quos eaque quod est harum recusandae. Iste quisquam fugiat cupiditate aperiam ex illo dolor.
Harum labore nobis veritatis similique assumenda. Quos porro laudantium amet ut blanditiis.",2.454380457
55c36c3d-5cbb-4080-b547-5c5ef76dce6e,Pamela,Turner,Male,Royal Liverpool University Hospital,Orthopedics,"MD, MSc",6430092,smithjessica@greenwood.com,Yes,Admin,Cardiology,"Quidem aperiam ullam. Nam et optio sed molestias occaecati dignissimos.
Maxime numquam reiciendis nulla qui recusandae ut.",2.186331082
4bdd5f99-4ae9-4e11-b5fe-0213792ecd75,Allan,Smith,Male,St Mary's Hospital,Orthopedics,"MD, MBBS",79239546,gregoryatkinson@tomlinson.info,Yes,Read-Only,Psychiatry,"Culpa debitis magnam eveniet. Iste illo occaecati non id culpa mollitia. Minus perferendis temporibus officia.
Perspiciatis id occaecati repellendus. Voluptatem id minus harum fugit consequatur.",4.197449535
8d9ecfb9-f549-4e22-a0df-7f74efe78b60,Richard,Simmons,Female,King's College Hospital,General Surgery,"MRCP, MD, MBBS",81873440,guy45@fox.info,Yes,Read-Only,Cardiology,"Totam facere debitis dolorum. Distinctio reprehenderit porro itaque incidunt alias consectetur. Et nesciunt illo odio.
Similique amet dolores officia natus corporis.",1.910879118
97d01e70-2f1d-4bef-93b5-3b92a2cb5f38,Lindsey,Bishop,Male,Manchester Royal Infirmary,Neurology,"MRCP, PhD, FRCS",59494345,trevor32@gibbs.net,Yes,Admin,Pediatrics,"Sequi perspiciatis consequuntur ut. Reiciendis at ratione molestias.
Dicta nisi facere voluptatibus facere debitis accusamus ea. Delectus eligendi ad modi blanditiis.",2.256503434
88819f42-1a42-4629-94af-e646fe3216bd,Sandra,Berry,Male,Manchester Royal Infirmary,Pediatrics,"MSc, MD",84467116,glen29@cole-mason.com,No,Admin,Surgery,Ratione officia eveniet error eos fugiat libero esse. Voluptate minima excepturi illo quaerat suscipit in. Vitae quia sapiente quae.,2.054545326
606821d6-280a-47ee-8ec9-85ff94b28b9d,Sara,Potter,Male,Royal London Hospital,General Surgery,MD,32345877,dthornton@hotmail.com,Yes,Admin,Orthopedics,"Aut eos accusamus fugiat. Et hic fugit quod omnis.
Laborum accusantium cumque sed. Architecto provident beatae et quae.",2.957682761
200f7753-f217-4aac-a59c-ff81e5ce0ca6,Grace,Briggs,Other,Royal Liverpool University Hospital,Psychiatry,"MSc, MD",96387513,donnabell@davison.com,Yes,Read-Only,Neurology,Asperiores necessitatibus vero asperiores vero praesentium totam. Soluta fuga architecto reprehenderit voluptas. Placeat eos quos suscipit.,3.362216179
82221345-50de-4292-b90a-9016cdec85da,Vanessa,Jones,Male,King's College Hospital,Cardiology,"FRCS, MSc, MBBS",97491001,elainelowe@green-norman.com,Yes,Read-Only,Psychiatry,Voluptatum officia perferendis ex velit fugiat. Est iste excepturi minima voluptas consequatur. Facilis iure ullam nam.,1.556293371
2f16fb50-c13e-46af-bc95-90d33e2aad3e,Kyle,Baldwin,Male,Manchester Royal Infirmary,General Surgery,MSc,38658117,jean32@ball.net,Yes,Read-Write,Cardiology,Ratione pariatur doloribus veritatis. Quod optio a numquam quisquam. Vitae exercitationem soluta quod recusandae.,2.003261564
a9c72e7b-6b77-4df1-9f59-aa2c4a82e06a,Molly,Butler,Male,Queen Elizabeth Hospital,Neurology,MBBS,47704887,joannawilliams@holland-ellis.com,Yes,Admin,Cardiology,Est impedit ab perferendis vero vel. Quae repellat magni praesentium adipisci rerum ullam. Deleniti debitis earum ipsa commodi provident cupiditate. Libero nulla veniam provident.,1.358224459
99e8c828-21da-432c-9c68-d4fd0bd7696f,Angela,Smith,Male,St Mary's Hospital,Psychiatry,"BSc, FRCS, MD",59728307,leewalker@stevens-lee.com,Yes,Read-Write,Cardiology,Quibusdam nesciunt architecto iusto inventore voluptas. Est cum hic sunt corrupti molestias.,4.703710361
b3c161c3-13f2-437c-a4d0-27590542bd75,Guy,Atkinson,Other,Royal London Hospital,Cardiology,"MSc, BSc",93393041,robertscharlene@outlook.com,Yes,Read-Only,Psychiatry,"Unde labore saepe nesciunt.
Consequatur quam blanditiis omnis. Assumenda distinctio quia delectus quibusdam. Neque dolores at ipsum veniam eius ipsa.",3.07253973
4ca49aaf-6b94-4e09-a1cc-14b312bdf75f,Rosemary,Patel,Other,Royal London Hospital,Neurology,"MRCP, BSc",65652967,aaron54@williams.org,Yes,Read-Only,Surgery,Eius nesciunt voluptas libero architecto fuga. Beatae dolorum vero ab natus earum.,1.049131309
ed28508d-bdaa-4bfa-aab0-15638cffbbb1,Toby,Lewis,Male,Queen Elizabeth Hospital,Orthopedics,"BSc, MBBS, PhD",26230577,vbaxter@yahoo.co.uk,Yes,Admin,Cardiology,Dicta quibusdam ullam sed iure corporis temporibus. Alias minima eveniet doloribus modi pariatur quibusdam. Consequuntur rerum animi deserunt deleniti sit mollitia maiores.,2.588153315
4c4b91fe-6c14-4fc6-9750-ca7e246cb09c,Sharon,Knight,Female,King's College Hospital,Neurology,MBBS,15492403,tony01@gmail.com,Yes,Admin,Cardiology,"Rem pariatur quos deleniti. Incidunt id nobis totam rem eum rem. Eum placeat deleniti minus.
Necessitatibus officia quibusdam. Non qui iste voluptate.",2.058789744
3f80c31f-15a5-412c-9ac4-b6c7a31034dd,Kirsty,Willis,Male,King's College Hospital,Orthopedics,"FRCS, MSc",84431718,ljohnson@outlook.com,No,Admin,Orthopedics,Itaque id consequatur eum. Placeat eos ipsa accusamus quasi vitae nulla.,1.167187035
a3155940-5e87-405a-a1fd-cdf171df24d9,Teresa,May,Female,Royal London Hospital,Pediatrics,FRCS,75248103,collinsconor@harrison-clark.info,No,Read-Only,Surgery,"Quasi magnam minima cum eligendi veritatis itaque. Dolor iusto cum iste sint. Laborum ex ad nihil deserunt nobis odio.
Nihil nihil enim.
Facere quisquam pariatur eaque similique amet beatae sunt.",2.983863262
605dd4d6-0ecf-495b-877a-2133f2ed33e1,Gareth,Martin,Female,Manchester Royal Infirmary,Psychiatry,"MSc, MRCP, FRCS",35825534,gerald12@outlook.com,Yes,Admin,Neurology,Beatae quo enim reiciendis ad. Voluptatem fugit distinctio nisi nemo expedita qui.,2.818650173
f642c8f3-6acf-49eb-8228-4fd9689bba65,Sally,Dixon,Other,King's College Hospital,General Surgery,MRCP,38064464,walshlynda@nelson.org,Yes,Admin,Psychiatry,Necessitatibus labore numquam atque non. Soluta aliquam dolorum consequuntur dolore occaecati. Iusto aperiam aspernatur sint.,1.131758474
70f8dd99-5217-4eb7-a6b9-20daba6a098f,Anne,Lynch,Male,Royal Liverpool University Hospital,General Surgery,"PhD, MBBS, FRCS",10092380,aforster@yahoo.com,Yes,Read-Write,Orthopedics,"Quaerat dolores error. Libero ab magni ab sunt placeat excepturi. Voluptas vero molestias eos veritatis officiis totam cum. Eligendi aliquid vero qui.
Unde praesentium ut sequi.",3.71088088
f3cc9d8a-4b16-48e4-9f20-f4063438b4e4,Deborah,Rowley,Female,Manchester Royal Infirmary,Orthopedics,"MRCP, MSc",82994229,pamelamason@richards-thornton.com,No,Read-Write,Cardiology,"Molestiae deserunt maxime suscipit excepturi eius dolores. Possimus eligendi minus minus nemo facere.
Nisi eum deserunt repellendus. Quod optio dolore. Quaerat vitae sequi nemo fugiat.",2.565077084
2f7a304f-f344-4911-974f-7a54788c161e,Frank,Fowler,Male,Royal London Hospital,Orthopedics,"BSc, FRCS",70794835,berrytracey@shaw-connor.com,Yes,Admin,Cardiology,Totam ut minima id vero optio nemo. Doloribus corrupti ex magnam aut blanditiis.,2.409307666
1cb66f67-46e7-45ad-9bce-35d8cbe88a3f,Laura,Brown,Other,King's College Hospital,Neurology,"FRCS, MD",13322487,martinmartin@khan-berry.com,Yes,Admin,Orthopedics,Aut aut magnam voluptatem nostrum doloribus sit. Distinctio esse libero reprehenderit omnis cupiditate consectetur quisquam.,1.724224074
27649a62-b02d-452c-9b05-0db28ee4fd02,Margaret,Duffy,Male,Royal Liverpool University Hospital,General Surgery,"PhD, MD",47435327,ecollier@green-turner.net,Yes,Read-Only,Psychiatry,Incidunt soluta tempore similique eius quasi in exercitationem. Ducimus corporis praesentium doloribus excepturi dolores.,4.976943178
eda2fc4c-7237-4420-b3dd-77e1cbb02fe9,Bryan,Watson,Male,King's College Hospital,Psychiatry,"PhD, BSc, FRCS",72836643,oliverparsons@white.com,Yes,Read-Write,Cardiology,"Et rem dolorem quaerat nulla consectetur mollitia. Earum repudiandae tenetur corporis incidunt nam magni.
Labore magni consectetur nam. Mollitia quisquam quod sit sit. Nam porro repellendus.",4.054596018
6bf4d047-c484-4a8d-af75-1bde66163e5b,Cameron,White,Male,Manchester Royal Infirmary,Pediatrics,"MRCP, MSc, FRCS",54726676,milesnathan@sullivan-curtis.com,Yes,Read-Only,Cardiology,Deserunt dignissimos dolore quod. Provident quis nam provident consequuntur amet nam. Officiis eligendi animi ullam.,2.853016579
f5a3e893-3f7a-4748-acbb-93c26e84f8ea,Phillip,Barker,Female,Manchester Royal Infirmary,Psychiatry,"BSc, PhD",39049807,jayobrien@foster.com,Yes,Admin,Neurology,Molestiae quia quo laboriosam. Maiores molestiae cum omnis.,2.020377271
85fa2d5c-efe6-471b-9723-a95974151acc,Conor,Day,Female,Queen Elizabeth Hospital,Neurology,MRCP,90699200,byrneruth@yahoo.com,No,Read-Write,Surgery,Rerum odit praesentium cum. Nihil nemo perspiciatis impedit ut vel.,4.625976104
a1ab17c0-7662-49cc-9af9-5c78247f4d97,Cameron,Davies,Female,Royal Liverpool University Hospital,Neurology,PhD,94210450,xlloyd@bailey-jones.biz,Yes,Admin,Orthopedics,Eum enim iure quas optio libero ipsum. Quidem delectus porro aperiam animi delectus illum. Voluptate error cum cumque unde.,2.620148316
c149fa8e-7bb8-42f1-9624-d318a32652e8,Paula,Black,Female,Manchester Royal Infirmary,Psychiatry,PhD,46166533,lambadam@baker.com,Yes,Read-Write,Psychiatry,"Vel delectus praesentium numquam ipsum suscipit eligendi. Inventore reprehenderit id minus libero beatae.
Voluptas eveniet quo autem sunt. Ex labore enim minima ratione dignissimos.",4.985693382
d4864482-0078-4b12-8b73-50d13421beaf,Kate,Ashton,Other,King's College Hospital,General Surgery,"FRCS, MSc, BSc",29765782,geoffrey36@gmail.com,No,Read-Write,Pediatrics,Facere nesciunt magni maxime. Eveniet vel aut velit. Iusto at blanditiis itaque.,4.190294684
764657ca-9e65-436c-b2f7-74b1b2f11ef9,Christine,Parry,Other,King's College Hospital,Psychiatry,MSc,91479124,mohammed74@gmail.com,Yes,Read-Write,Pediatrics,Possimus vero necessitatibus eligendi ad eius. Illum et repudiandae eaque dolores nihil omnis fugit. Quod esse et fuga doloribus saepe.,1.523935225
1d4d1180-4c6e-4fbb-b7fe-f6b501fda698,Caroline,Barry,Other,King's College Hospital,Pediatrics,MSc,83856951,wcoates@yahoo.com,Yes,Admin,Neurology,"Temporibus magni eum esse incidunt. Sint quisquam magni placeat officiis.
Saepe unde quaerat libero similique amet. Tempora dolore eius maiores sed fugiat pariatur amet.",1.422414984
4d18c103-a100-4d14-ba92-cd28c4c536fb,Frank,Humphreys,Male,Manchester Royal Infirmary,General Surgery,"MD, MSc",57012244,alex17@thomas.com,Yes,Read-Write,Surgery,Quos consequatur necessitatibus enim facilis a quia. Incidunt consequuntur illo consectetur eum. Cupiditate sunt modi quod sunt occaecati modi facilis.,2.247630311
6c98f73d-27fe-4b4b-9bf1-f1d18b92c247,June,Hunter,Male,St Mary's Hospital,Pediatrics,PhD,23255833,abigail18@hotmail.com,Yes,Read-Write,Orthopedics,"Incidunt iure mollitia earum recusandae voluptates dicta.
Laboriosam architecto doloremque quas quia facilis. Exercitationem voluptatem veritatis.",4.328133642
17b18e6e-78af-458e-8058-a332b4cfafa8,Tom,Lyons,Female,St Mary's Hospital,General Surgery,"FRCS, MD, BSc",90838752,benjamin10@stevens-barton.biz,Yes,Read-Write,Orthopedics,Occaecati doloribus et omnis eligendi veritatis illo placeat. Itaque explicabo saepe assumenda. Pariatur deserunt nam quam sequi odio occaecati. Autem animi laboriosam laboriosam.,4.342999616
f5feba5e-c295-4f51-bf67-ee1aad9d1f42,Sara,Whitehead,Male,Royal Liverpool University Hospital,Cardiology,"BSc, MD, PhD",67737864,graynorman@scott.info,Yes,Admin,Orthopedics,Et dolor reiciendis possimus laudantium dolores. Voluptatem cumque voluptatum corrupti accusantium voluptatum asperiores harum. Dolorem necessitatibus quisquam ullam quis eius expedita.,3.234847788
67c21355-c312-4af6-8b32-992a3b7c1f9a,Ashleigh,Forster,Other,Manchester Royal Infirmary,Psychiatry,MSc,31876945,harrietduncan@yahoo.co.uk,Yes,Read-Only,Psychiatry,"Aut voluptatibus adipisci ratione cum tempore.
Ipsa veritatis consequatur facere recusandae amet laboriosam delectus. Quam totam fugiat odio. Ipsa expedita voluptatum.",4.532368694
0588d91d-fbe8-4a8e-a1cf-0d1d47b3df41,Jacob,Mitchell,Male,Royal London Hospital,Neurology,"MSc, BSc, MRCP",11237820,anna90@marsh.com,Yes,Admin,Pediatrics,Dolore aperiam quaerat delectus atque vero perspiciatis. Ad deserunt fugiat soluta. Doloribus cupiditate suscipit tempora maxime minus doloribus architecto.,3.075414945
ab2212c9-e23b-480e-8523-dbbb1eeed219,Danny,Jenkins,Other,Queen Elizabeth Hospital,General Surgery,"MRCP, MD",72872032,hturner@hotmail.com,Yes,Read-Only,Cardiology,Nam quisquam cum accusamus et quae quaerat. Laboriosam hic aliquam hic voluptates temporibus ipsa.,4.707429801
65ff6adc-41ae-43f7-8010-98240a614be3,Norman,Kelly,Male,Manchester Royal Infirmary,Psychiatry,"FRCS, BSc",39055745,naylorrachael@sutton-watkins.com,Yes,Admin,Neurology,Provident ex sapiente. Sequi tenetur perspiciatis dolores id sint. Quam accusantium earum dolore quod ut quod repellat.,1.321067799
b5c03f6f-94e4-4c44-a3fb-dbda86ae9d5c,Gareth,Crawford,Female,Royal London Hospital,Cardiology,"MSc, MBBS",95514617,davisluke@payne-miah.com,Yes,Read-Only,Psychiatry,"Ut sequi aspernatur eveniet. Rem assumenda laborum quae velit ipsam.
Totam illo debitis vitae dolor ex. Sit minus dolore tenetur saepe neque maiores.",4.672669727
bf1df687-1a1e-4042-b1d0-4b0f656fa7e6,Douglas,Lloyd,Female,Manchester Royal Infirmary,Orthopedics,MRCP,95956110,nmorgan@gmail.com,Yes,Read-Write,Psychiatry,Quidem tempore quo quis nulla. Laudantium culpa laboriosam sed repellendus.,2.669966638
df0d6301-488c-4c4e-9a94-14b840aaec7a,Georgina,O'Brien,Female,Queen Elizabeth Hospital,Psychiatry,"MD, MRCP, BSc",28953018,tracy87@yahoo.co.uk,Yes,Read-Write,Psychiatry,Distinctio quas beatae suscipit facilis quo. Architecto possimus maiores dolore perspiciatis exercitationem porro rem. Voluptatum ipsum facere quae.,4.399820578
322f1499-e8a5-4f31-ac2c-10d0c15648ff,Kyle,Butler,Male,Queen Elizabeth Hospital,Orthopedics,"FRCS, MSc",14664570,iknight@yahoo.com,Yes,Admin,Neurology,"Atque quam enim error tempora nesciunt sequi. Optio cumque eum ducimus. Culpa dolore quos sint magni.
Dolores odio numquam. Amet quibusdam repellat pariatur quam.",4.575685224
120961ea-0913-4087-95d3-8ca9986cc8d5,Paula,Johnson,Male,Royal Liverpool University Hospital,Cardiology,"FRCS, BSc, MBBS",34565011,mevans@yahoo.com,Yes,Admin,Neurology,"Dolor illo asperiores magni fugiat natus. Eaque deserunt necessitatibus esse.
Est qui in dicta. Consectetur possimus delectus eligendi accusantium. Rem quam fugit et sit cumque error.",1.475575209
889c8ae2-4e3c-4f2d-8332-559dcad00273,Geraldine,Robinson,Other,Royal Liverpool University Hospital,Psychiatry,MBBS,5920494,williamhardy@gmail.com,Yes,Read-Write,Surgery,"Architecto suscipit dolores hic atque. Qui iste suscipit modi rem molestias.
Minima labore deserunt facilis. Tenetur quasi itaque quibusdam.",3.149698193
dc0520a4-87ba-4b90-9e41-5c4e57030ede,Carolyn,Stephenson,Other,King's College Hospital,Neurology,MD,93858332,rebeccawilkinson@hotmail.co.uk,No,Admin,Cardiology,"Iste voluptates perspiciatis adipisci mollitia hic facere.
Quis at eaque aliquid quae. Illum saepe delectus unde animi odit voluptatibus at. Optio fugit sed illum necessitatibus.",2.634484971
c31277fd-eb83-4f16-a404-d8083fc18c00,Jodie,Baker,Other,Queen Elizabeth Hospital,Neurology,PhD,97621465,dedwards@yahoo.co.uk,Yes,Admin,Pediatrics,"Eveniet distinctio aut perspiciatis odio aperiam ut architecto. Adipisci voluptatem consectetur.
In fugit numquam eos omnis repellat aliquid deserunt.",2.929958088
dc66a27b-6a32-4333-916e-8a6429deb984,Geoffrey,Taylor,Female,Royal Liverpool University Hospital,Pediatrics,"FRCS, MBBS, MSc",54653062,donnellydiana@gmail.com,Yes,Read-Only,Pediatrics,Distinctio eum dolorum accusantium aliquam magni. Nulla amet nihil ipsa dolorem vero adipisci expedita.,3.171119163
22696227-8513-491e-8862-2a674a294067,Katie,Robinson,Male,Manchester Royal Infirmary,Orthopedics,MRCP,51238274,gillfiona@hotmail.co.uk,Yes,Admin,Orthopedics,Ad expedita officiis vel. Laborum rerum necessitatibus totam occaecati minima. Ex sed ea iste nisi ducimus velit.,2.961799375
